OBJECTID,Boundary_Name,GlobalID,BoundaryID,Description,SHAPE__Area,SHAPE__Length
117,"San Juan, South",f51ffb15-920c-4253-b0d2-81bcdae4ba02,310,"San Juan County—Boundary begins at the shoreline of Lake Powell and SR-95; southeast along SR-95 to the Fortknocker Canyon Road; southeast along this road to the Woodenshoe Road; east then southeast along this road to the USFS boundary line; south on this boundary line to the Birch Canyon Road; south on this road to UT-275; south on UT-275 to SR-95; west on SR-95 to SR-276; south and west on SR-276 to the eastern shoreline of Lake Powell; east and north along this shoreline to SR-95. Boundary questions? Call the Price office, 435-613-3700. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",3359386102.42578,325331.60719993
118,"San Juan, North",dd1d5777-868d-465c-946c-a86c369e6ae4,308,"San Juan County—Boundary begins at the Colorado River and SR-95; east and north along the Colorado River to the confluence with Indian Creek; southeast along Indian Creek to the Canyonlands National Park boundary; south along this boundary to SR-211 at Canyonlands National Park entrance; east and south on SR-211 to the Bridger Jack Road; south on this road to the North Cottonwood cutoff road down to North Cottonwood Creek; south on this creek to the USFS boundary line; west on the USFS boundary line to Calf Canyon then continuing south along the USFS boundary to the Woodenshoe Road; northwest on this road to the Fortknocker Canyon Road; northwest on this road to SR-95; northwest on SR-95 to the Colorado River. EXCLUDES ALL NATIONAL PARKS. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",2556031468.01953,441130.575822989
119,"North Slope, Summit/West Daggett",08535e2e-219d-45de-94d8-570b7c9a1643,143,"Daggett and Summit counties—Boundary begins at SR-150 and the Summit-Duchesne county line at Hayden Pass; north along SR-150 to the Utah-Wyoming state line; east along this state line to Flaming Gorge Reservoir main channel western shoreline (on the east side of Lucerne Point); west around Lucerne Point to the Utah-Wyoming state line (includes Lucerne Point); west along the state line to the western shore of Flaming Gorge Reservoir; south and east along this shoreline to Cart Creek; south along Cart Creek to US-191; south along US-191 to the Uintah-Daggett county line (summit of the Uinta Mountains); west along the summit of the Uinta Mountains to Hayden Pass and SR-150. USGS 1:100,000 Maps: Dutch John, Kings Peak. Boundary questions? Call the Vernal office, (435) 781-9453 o rOgden office, (801) 476-2740. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",4534744016.1875,543057.996035953
120,"North Slope, Three Corners/West Daggett",c5c7155a-ca2c-449d-894f-0fd82aee1971,289,"Daggett and Summit counties—Boundary begins at the Utah-Wyoming-Colorado state line (Three Corners); south on the Utah-Colorado state line to the Green River; west along the Green River to Flaming Gorge Reservoir; west along the south shoreline of Flaming Gorge Reservoir to Cart Creek; south along this creek to US-191; south on US-191 to the Uintah/Daggett county line (summit of the Uinta Mountains); west along this summit to the head of Burnt Fork drainage (Divide Pass/Island Lake); north along the Burnt Fork drainage bottom and Burnt Fork Creek to the Utah-Wyoming state line; east on this state line to the Utah-Wyoming-Colorado state line (Three Corners). USGS 1:100,000 Maps: Dutch John, Kings Peak.  Boundary questions?  Call the Vernal office, 435-781-9453. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",2805467585.49219,364268.954349355
121,"Box Elder, Grouse Creek",58630393-abee-4e16-952e-cad9a1937e6e,867,"Box Elder County—Boundary begins on the Utah-Idaho state line at the Lynn/Almo, Idaho road and the Utah-Idaho state line; southwest on this road through the Raft River Narrows to Lynn and the Lynn Valley road; south on this road to the Dove Creek road; southeast on this road over Dove Creek Pass to SR-30 near Rosette; south and west on SR-30 to the Utah-Nevada state line; north on this state line to the Utah-Idaho state line; east on this state line to the Lynn/Almo, Idaho road. This hunt is comprised of all or largely private property. Hunters should acquire written permission from the landowner before applying for this hunt. Excludes all CWMUs. USGS 1:100,000 Maps: Grouse Creek, Jackpot, Newfoundland Mountains, Wells. Boundary Questions? Call Ogden office, 801-476-2740. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",4071256210.05078,310152.461414224
122,"Southwest Desert, North",90b4b422-a58b-4768-a20f-219872e2ee08,871,"Beaver, Iron and Millard counties—Boundary begins at the Utah-Nevada state line and US-6/50; east on US-6/50 to SR-257; south on SR-257 to SR-21; west on SR-21 to the Utah-Nevada state line. Excludes all CWMUs. USGS 1:100,000 Maps: Beaver, Delta, Garrison, Richfield, Tule Valley, Wah Wah Mountains North, Wah Wah Mountains South, Wilson Creek Range. Boundary questions? Call the Cedar City office, 435-865-6100. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",10830041080.3555,492484.78162617
123,Barney Top/Kaiparowits,4e7a4b35-ab6e-4298-be15-9ac9d370b3c0,869,"Garfield and Kane counties—Boundary begins SR-12 and the Paria River in Cannonville; south on the Paria river to US-89; east on US-89 to the Utah/Arizona border; east on the Utah/Arizona border to Lake Powell; east and north on Lake Powell to Bullfrog creek and the Notom Road; north on the Notom Road to the Burr Trail; west on the Burr Trail to Boulder and SR-12; west on SR-12 to Main Canyon-Sweetwater Road; west on Main Canyon-Sweetwater Road to John’s Valley Road; south on John’s Valley Road to SR-12; east on SR-12 to Cannonville and the Paria River. USGS 1:100,000 Maps: Escalante, Navajo Mountain, Smoky Mountain. Boundary questions? Call the Cedar City office, 435-865-6100 - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",13965654481.6914,610820.994040096
124,"Box Elder, Sawtooth",19f64f12-8a62-4c20-bf54-96f69b1ce5b1,868,"Box Elder County — Boundary begins at the Lynn/Almo, Idaho road and the Utah-Idaho state line; southwest on this road through the Raft River Narrows to Lynn and the Lynn Valley road; south on this road to the Dove Creek road; southeast on this road over Dove Creek Pass to SR-30 near Rosette; northeast on SR-30 to SR-42; northwest on SR-42 to the Utah-Idaho state line; west on the state line to the Lynn/Almo, Idaho road. USGS 1:100,000 Maps: Grouse Creek. Boundary questions? Call Ogden office, (801) 476-2740. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",1753515085.00391,188605.874444927
125,"Southwest Desert, South",3f482854-664e-4a79-9c7d-6ec3bd4e6f19,872,"Beaver, Iron and Millard counties—Boundary begins at the Utah-Nevada state line and US-6/50; east on SR-21; south on SR-21 to SR-130; south on SR-130 to I-15; south on I-15 to SR-56; west on SR-56 to the Lund highway; northwest on this highway to Lund and the Union Pacific railroad tracks; southwest along these tracks to the Utah-Nevada state line; north on this state line to US-6/50. Excludes all CWMUs. USGS 1:100,000 Maps: Beaver, Caliente, Cedar City, Delta, Garrison, Richfield, Wah Wah Mountains - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",11219094967.7852,593571.278633503
126,Boulder Elk,d59f211b-44cb-4724-8842-272bc4845644,870,"Garfield, Piute, Sevier and Wayne counties—Boundary begins at SR-24 and SR-62; south on SR-62 to SR-22; south on SR-22 to the Main Canyon-Sweetwater road; east on Main Canyon-Sweetwater road to SR-12; east on SR-12 to Boulder and the Burr Trail road; east on this road to the Notom road; north on this road to SR-24; west on SR-24 to SR-62. Excludes all CWMUs. USGS 1:100,000 Maps: Escalante, Loa, Panguitch, Salina. Boundary questions? Call Cedar City office, 435-865-6100. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",7750043502.33203,485457.518788533
127,"Book Cliffs, Little Creek/South",3ce3da07-8398-4a7f-95fb-15945c9c4113,889,"NEED DESCRIPTION - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",5955293690.29297,451136.969676418
128,"Box Elder, Hansel Mtn",5b2e0fbf-2943-46d5-a03c-1212ce356e17,18,"Box Elder and Weber counties—Boundary begins at 12th Street and I-15 in Ogden; north on I-15 to the Utah/Idaho state line; west on this state line to SR-42; southeast on SR-42 to SR-30; southwest on SR-30 to township line of R15W and R16W; due south on this line to Union Pacific railroad tracks; east on these tracks(causeway) to 12th Street; east on this street to I-15 in Ogden. This hunt is comprised of all or largely private property. Hunters should acquire written permission from the landowner before applying for this hunt. Excludes all CWMUs. USGS 1:100,000 Maps: Grouse Creek, Promontory Point, Tremonton. Boundary questions: Call Ogden office, 801-476-2740. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",16860457649.0742,563995.530544693
129,Chalk Creek,e4cfd318-d1d4-4a97-ad31-b6cd10b4bbc0,69,"Primarily private land—Summit and Duchesne counties—Boundary begins at I-84 and I-80 near Echo; northeast on I-80 to the Utah-Wyoming state line; southeast along this state line to SR-150; south on SR-150 to Pass Lake and the Weber River trail; west on this trail to Holiday Park and CR 2596 (Weber Canyon road); west on this road to SR-32; northwest on SR-32 to I-80 at Wanship; north on I-80 to I-84 near Echo. This hunt is comprised of all or largely private property. Hunters should acquire written permission from the landowner before applying for this hunt. USGS 1:100,000 Maps: Kings Peak, Ogden, Salt Lake City. Boundary questions? Call the Ogden office, (801) 476-2740. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",2803508224.72656,273704.472210272
130,"Fillmore, Oak Creek South",03dc572f-f363-4e3c-ba5d-4509184c3f89,81,"Juab and Millard counties—Boundary begins at  I-15 (Exit-207) and  the Mills road; west on this road to the railroad tracks; west on these tracks to the Sevier River; north along this river to SR-132; west on SR-132 to US-50; west on US-50 to SR-257; south on SR-257 to the Black Rock road; east on this road to I-15; north on I-15 to Exit 207 and the Mills road. USGS 1:100,000 Maps: Delta, Lynndyl, Manti, Nephi, Richfield. Boundary questions? Call the Cedar City office, 435-865-6100. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",6367061382.84375,408518.722788021
131,Henry Mtns,1385cc35-9dc1-4f8d-89f2-5582145ac3e6,94,"Garfield, Kane and Wayne counties—Boundary begins on SR-95 at a point two miles south of Hanksville; south on SR-95 to Lake Powell; south along the west shore of Lake Powell to SR-276 at Bullfrog; north on SR-276 to the Burr Trail-Notom road; north on this road to the Capitol Reef National Park boundary; north on this boundary to the Burr Trail-Notom road at The Narrows and Divide Canyon; north on this road to a point two miles south of SR-24; east along a line that is two miles south of SR-24 to SR-95. EXCLUDES ALL NATIONAL PARKS. USGS 1:100,000 Maps: Escalante, Hanksville, Hite Crossing, Loa. Boundary questions? Call the Price office, 435-613-3700. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",5425756784.94531,399986.811372521
132,East Canyon,c29c1bf7-945f-40de-879f-3604f3ceef64,276,"Davis, Morgan, Salt Lake and Summit counties—Boundary begins at Echo Junction and I-80; southwest along I-80 to I-15; north on I-15 to its junction with I-84 near Ogden; east on I-84 to Echo Junction. This hunt is comprised of all or largely private property. Hunters should acquire written permission from the landowner before applying for this hunt. USGS 1:100,000 Maps: Salt Lake City, Ogden. Boundary questions? Call the Ogden office, 801-476-2740. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",2864855080.19531,254046.202910224
133,"Cache, Wellsville",c80fd50b-a8fd-42ba-915b-212e71c5629f,304,"Cache and Box Elder counties—Boundary begins at I-15 and the Idaho State Line; south on I-15 to US-91 in Brigham City; east on US-91 to US-89/91; northeast on US-89/91 to US-91; north on US-91 to the Idaho State Line; west on the Idaho State Line to I-15. USGS 1:100,000 Maps: Tremonton, Logan. Boundary questions? Call the Ogden office, 801-476-2740. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",2352625166.32813,232382.299533733
134,"Cache, East Rich",8aea2710-35c3-4838-8ece-9477cc92870b,639,"Rich County&#8212;Boundary begins at the Utah-Idaho state line and US-89; south on US-89 to Garden City and SR-30; southeast on SR-30 to Sage Creek junction and SR-16; south on SR-16 to the Utah-Wyoming state line; north on this state line to the Utah-Idaho state line; west on this state line to US-89. USGS 1:100,000 Maps: Logan, Ogden. Boundary questions? Call the Ogden office, 801-476-2740. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",1738623494.1875,246307.515304067
135,"Beaver, West",2c81c063-1a4d-4a50-9533-acde260f5c7b,672,"Beaver, Iron, and Millard Counties—Boundary begins at SR-130 and I-15; north on SR-130 to SR-21; north on SR-21 to SR-257; north on SR-257 to Black Rock Road; east on Black Rock Road to I-15; south on I-15 to SR-130. USGS 1:100,000 Maps: Beaver, Cedar City, Panguitch, Richfield. Boundary questions? Call Cedar City office, 435-865-6100. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",4155417891.4375,345242.357495744
136,Valley Mtns,5cc6cde8-107a-49c8-9d12-d327e4f49209,902,"Sanpete, Millard and Juab counties – Boundary begins at I-15 and SR-28 at Nephi; south on SR-28 to US-89 in Gunnison; south on US-89 to Main St (SR-50) in Salina; northwest on SR-50 to 400 N in Scipio; west on 400 N to I-15 at Scipio; north on I-15 to SR-28 at Nephi. USGS 1:100,000 Maps: Maps: Delta, Nephi, Salina. Boundary questions? Call the Springville office, 801-491-5678 - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",1781769248.16406,242073.284043166
137,Nebo/San Pitch Mtns,61964a66-b431-4538-a10f-339d9ab9f6ad,901,"Juab, Millard, Sanpete, Sevier and Utah counties—Boundary begins at US-6 and I-15 at Spanish Fork; southeast on US-6 to US-89 near Thistle; south on US-89 to Big Hollow Rd; west on Big Hollow Rd to SR-132 in Fountain Green; South on SR-132 to Main St (SR-116) in Moroni; East on SR-116 to US-89 in Mount Pleasant; south on US-89 to SR-28 in Gunnison; north on SR-28 to I-15 in Nephi; north on I-15 to US-6 at Spanish Fork. Excludes all CWMUs. USGS 1:100,000 Maps: Maps: Delta, Manti, Nephi, Provo, Salina. Boundary questions? Call the Springville office, 801-491-5678. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",4220789906.16406,363560.008684602
138,West Desert,222b8455-1950-458c-ad6d-e562b85c88f2,904,"Juab, Millard, Salt Lake, Tooele, and Utah counties  — Boundary begins at Nevada-Utah state line and I-80 in Wendover; east on I-80 to I-15; south on I-15 to Exit 207 and the Mills road; west on this road to the Sevier River; north along the Sevier River to SR-132; west on SR-132 to US-6; southwest on US-6 to US-6/50; west on US-6/50 to the Nevada-Utah state line; north on this state line to the Pleasant Valley road and the Utah-Nevada state line; east on this road to the Snake Valley road; north on this road to the Pony Express road; north on this road to the Gold Hill road; north on this road to the Blue Lakes road; northwest on this road to the Utah-Nevada state line; north on this state line to I-80 in Wendover. Boundary questions? Call the Springville office, 801-491-5678. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.
",50390003428.1445,1066923.30939325
139,"Book Cliffs, Bitter Creek/East",56c0e4e7-04ff-4641-945f-65254f7b5028,899,"Grand and Uintah counties—Boundary begins at the Utah-Colorado state line and the White River; west along this river to the Green River; south along this river to the southern boundary of the Ute Indian Reservation; east along this boundary to the Sego Canyon road; south on this road to the Thompson Canyon Road; south on this road to Thompson and I-70; east on I-70 to the Utah-Colorado state line; north on this state line to the White River.

EXCLUDES THE BOOK CLIFFS, LITTLE CREEK ROADLESS UNIT. EXCLUDES ALL NATIVE AMERICAN TRUST LAND WITHIN THIS BOUNDARY. USGS 1:100,000 Maps: Huntington, Moab, Price, Seep Ridge, Vernal, Westwater. Boundary questions? Call the Vernal office, 435-781-9453 or the Price office, 435-613-3700. EXCLUDES Book Cliffs, Little Creek Roadless Unit as follows: Book Cliffs, Little Creek Roadless Grand County—Boundary begins at Steer Ridge road and Ten Mile Knoll; southwest along Diamond Ridge and the Book Cliffs summit (north-south drainage divide) to the Uintah and Ouray Indian Reservation boundary (Hells Hole/head of Sego Canyon); north along this boundary (west side of West Willow Creek) to the Wildlife Management Area/Ute Tribe Fence at the confluence of East and West Willow Creek; northeast to the west fork of the Steer Ridge road (NW 1/4 Sec 7, T17 S R 21 E); south and east along the Steer Ridge road (atop the drainage divide) to Ten Mile Knoll. EXCLUDES ALL NATIVE AMERICAN TRUST LAND WITHIN THIS BOUNDARY. USGS 1:100,000 Maps: Westwater. Boundary questions? Call the Vernal office, 435-781-9453. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",13307986740.7188,764624.688173493
140,Mineral Mountain,a822e4f8-e43f-48a8-b7f9-44920383e029,10003,"Beaver and Millard Counties: Boundary begins at Black Rock Road and I-15 near Cove Fort; west on Black Rock Road to SR-257; south on SR-257 to SR-21; south and east SR-21 to I-15; north on I-15 to Black Rock Road near Cove Fort. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",2267958702.21875,205993.129629668
141,Oquirrh/Tintic,f4c5bcac-447d-4a87-a727-bc65ce9a766a,927,"Unit 18b – Oquirrh/Tintic – Tooele, Salt Lake, Utah, and Juab counties—Boundary begins at the junction of I-80 and SR-36; east on I-80 to I-15; south on I-15 to Exit 207 and Mills Road; west on this road to the Sevier River; north along this river to SR132; west on SR-132 to US-6; north on US-6 to SR-36; north on SR-36 to I-80. — A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",9612146149.28906,532922.485484028
142,Cedar/Stansbury,a78388cb-9720-43db-8a33-38d089f2c2d2,925,"Unit 18a – Cedar/Stansbury – Tooele and Juab counties— Boundary begins on I-80 and exit 41 (Knolls); east on I-80 to exit 99 and SR-36, south on SR-36 to the Pony Express road, west on this road to the Dugway Mountain Road, north on this road to the north tip of the Dugway range, north cross country to exit 41 (Knolls) on I-80. — A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",9935311946.4375,429209.63052699
143,"West Desert, Swasey",9f5fc26b-ae98-4c96-96e9-fd7e2813b93f,926,"Unit 19a – West Desert, Swasey – Tooele, Juab, and Millard counties— Boundary begins at the Utah-Nevada state line and I-80 in Wendover; east on I-80 to exit 41 (Knolls), south cross country to the north tip of the Dugway range, southeast cross country to the Dugway mountain road, southeast on this road to the Pony Express road, east on this road to the 14-mile road, south on this road to the Delta road, southeast on this road to SR-174 (IPP/Brush Highway road), southeast on this road to US-6, south on US-6 to its junction with US-50 at Delta; west on US-50/US-6 to the Utah-Nevada state line; north along this state line to I-80 at Wendover. — A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",27036920317.0469,781114.187182579
144,"San Juan, Mancos Mesa",459fcf8f-45ed-4718-91dc-8f588bfd5221,929,"San Juan County — Northern boundary starts where Hwy 95 crosses Lake Powell at Hite. SE on Hwy 95 to junction with Hwy 276. SW on 276 to junction with Clay Hills Rd. SW on Clay Hills Rd to the San Juan River. W on San Juan River to confluence with Lake Powell. NE on Lake Powell back to where 95 crosses at Hite. USGS 1:100,000 Maps: Hite Crossing, Navajo Mountain. Boundary questions? Call Price office, 435-613-3700. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",3992069115.64453,439689.084439949
145,"La Sal, Moab Valley",66dfc94f-c032-42c1-bd55-c0f4ec99a81f,930,"Grand and San Juan counties— Northern boundary is Colorado River between Kane Creek Boulevard and the bridge where Hwy 191 crosses the Colorado River. SE on Hwy 191 to the junction with E 300 S in Moab. E 300 S to S 400 E. S 400 E to the Sand Flats Rd. Sand Flats Rd to junction with La Sal Loop Rd. S on Loop Rd until it junctions with connector road to Hwy 191. N on Hwy 191 to junction with Kane Creek Boulevard. Kane Creek Boulevard to the Colorado River. USGS 1:100,000 Maps: La Sal, Moab. Boundary questions? Call Price office, 435-613-3700. - A hunting permit does not authorize the permit holder to hunt on Native American trust lands, CWMUs (unless you specifically have a permit for that CWMU) or on National Park lands. Furthermore, it is the responsibility of hunters to learn if hunting is allowed and what specific rules and regulations may apply on National Monuments, National Wildlife Refuges, State Parks, UDWR Wildlife and Waterfowl Management areas, military installations and within the boundaries of cities, towns and municipalities. Written permission is required to hunt private lands.",304170445.984375,109241.095324436
